2017-01-09 15:02:14,575 [INFO] Training: ...zon/clothes_shoes/train0.2_folder_1, Testing:: ...azon/clothes_shoes/test0.2_folder_1.
2017-01-09 15:02:15,239 [DEBUG] User amount: 39380, item amount: 23032
2017-01-09 15:02:15,239 [DEBUG] Rate amount: 222942, scales: {1.0}
2017-01-09 15:02:15,603 [DEBUG] User amount: 39380, item amount: 23032
2017-01-09 15:02:15,603 [DEBUG] Rate amount: 55695, scales: {1.0}
2017-01-09 15:02:15,949 [INFO] RankMBPR: 30,5.0E-4,0.5,0.5,1800,10,1600,12000,1.0
2017-01-09 15:11:44,973 [INFO] 104	Whole:0.002090,0.001808,0.005546,0.009543,0.508921,0.003520,0.005747,0.006454,-1
2017-01-09 15:12:50,857 [INFO] 104	Cold:0.001822,0.001590,0.005388,0.009274,0.507871,0.003469,0.005483,0.005736,-1
2017-01-09 15:14:43,418 [INFO] 109	Whole:0.002157,0.001752,0.005767,0.009201,0.508586,0.003462,0.005615,0.006356,-1
2017-01-09 15:15:53,448 [INFO] 109	Cold:0.001832,0.001525,0.005489,0.008908,0.507494,0.003430,0.005357,0.005652,-1
2017-01-09 15:17:39,650 [INFO] 114	Whole:0.002297,0.001778,0.006112,0.009346,0.508687,0.003633,0.005794,0.006568,-1


[INFO ] Training: ...zon/clothes_shoes/train0.2_folder_1, Testing:: ...azon/clothes_shoes/test0.2_folder_1.
[DEBUG] User amount: 39380, item amount: 23032
[DEBUG] Rate amount: 222942, scales: {1.0}
[DEBUG] User amount: 39380, item amount: 23032
[DEBUG] Rate amount: 55695, scales: {1.0}
[INFO ] 254	Cold:0.005233,0.003930,0.015425,0.023057,0.518385,0.009495,0.014356,0.015261,-1
[INFO ] 259	Whole:0.005593,0.004203,0.015605,0.023145,0.519500,0.009687,0.014716,0.016351,-1
[INFO ] 259	Cold:0.005284,0.003930,0.015656,0.023045,0.518385,0.009637,0.014491,0.015558,-1
[INFO ] 264	Whole:0.005566,0.004143,0.015437,0.022880,0.519282,0.009691,0.014649,0.016382,-1
[INFO ] 264	Cold:0.005253,0.003860,0.015431,0.022584,0.518033,0.009621,0.014371,0.015589,-1



[INFO ] Training: ...zon/clothes_shoes/train0.2_folder_1, Testing:: ...azon/clothes_shoes/test0.2_folder_1.
[DEBUG] User amount: 39380, item amount: 23032
[DEBUG] Rate amount: 222942, scales: {1.0}
[DEBUG] User amount: 39380, item amount: 23032
[DEBUG] Rate amount: 55695, scales: {1.0}
[INFO ] RankMBPR: 30,0.05,0.42,0.42,800,10,1600,100,1.0
[INFO ] 154	Whole:0.003369,0.002816,0.008891,0.014810,0.513038,0.005342,0.008777,0.009604,-1
[INFO ] 154	Cold:0.002999,0.002566,0.008299,0.014196,0.511996,0.005024,0.008260,0.008684,-1
[INFO ] 159	Whole:0.003570,0.002981,0.009791,0.016394,0.513858,0.006222,0.009847,0.010645,-1
[INFO ] 159	Cold:0.003402,0.002727,0.009878,0.016055,0.512801,0.006166,0.009614,0.010129,-1
[INFO ] 164	Whole:0.003356,0.002756,0.009289,0.015229,0.512787,0.005837,0.009149,0.009693,-1
[INFO ] 164	Cold:0.002908,0.002405,0.008556,0.014115,0.511166,0.005319,0.008292,0.008316,-1
[INFO ] 169	Whole:0.003376,0.002716,0.009024,0.014824,0.512620,0.005613,0.008959,0.009847,-1
[INFO ] 169	Cold:0.002959,0.002430,0.008425,0.014209,0.511468,0.005034,0.008199,0.008595,-1


[INFO ] Training: ...zon/clothes_shoes/train0.2_folder_1, Testing:: ...azon/clothes_shoes/test0.2_folder_1.
[DEBUG] User amount: 39380, item amount: 23032
[DEBUG] Rate amount: 222942, scales: {1.0}
[DEBUG] User amount: 39380, item amount: 23032
[DEBUG] Rate amount: 55695, scales: {1.0}
[INFO ] RankMBPR: 30,0.005,0.05,0.05,800,10,1600,100,1.0
[INFO ] 154	Whole:0.003262,0.002482,0.009252,0.013872,0.511767,0.005799,0.008792,0.009770,-1
[INFO ] 154	Cold:0.003361,0.002400,0.010008,0.014243,0.511393,0.006052,0.009039,0.009859,-1
[INFO ] 159	Whole:0.003188,0.002478,0.008965,0.013915,0.511733,0.005602,0.008620,0.009445,-1
[INFO ] 159	Cold:0.003090,0.002415,0.009349,0.014428,0.511494,0.005788,0.008821,0.009332,-1
[INFO ] 164	Whole:0.003215,0.002465,0.009022,0.013703,0.511650,0.005511,0.008501,0.009270,-1
[INFO ] 164	Cold:0.003210,0.002395,0.009502,0.014137,0.511368,0.005748,0.008739,0.009315,-1
[INFO ] 169	Whole:0.003182,0.002495,0.008917,0.013920,0.511834,0.005583,0.008615,0.009436,-1
[INFO ] 169	Cold:0.003170,0.002410,0.009428,0.014175,0.511443,0.005870,0.008874,0.009632,-1
[INFO ] 174	Whole:0.003242,0.002505,0.009177,0.014032,0.511850,0.005730,0.008762,0.009571,-1
[INFO ] 174	Cold:0.003291,0.002375,0.009828,0.014161,0.511267,0.006008,0.008960,0.009704,-1
[INFO ] 179	Whole:0.003228,0.002485,0.009159,0.013835,0.511834,0.005639,0.008652,0.009502,-1
[INFO ] 179	Cold:0.003200,0.002395,0.009471,0.014230,0.511393,0.005891,0.008887,0.009578,-1


[INFO ] Training: ...zon/clothes_shoes/train0.2_folder_1, Testing:: ...azon/clothes_shoes/test0.2_folder_1.
[DEBUG] User amount: 39380, item amount: 23032
[DEBUG] Rate amount: 222942, scales: {1.0}
[DEBUG] User amount: 39380, item amount: 23032
[DEBUG] Rate amount: 55695, scales: {1.0}
[INFO ] RankMBPR: 30,0.005,0.35,0.35,800,10,3200,100,1.0
[INFO ] 154	Whole:0.005385,0.004119,0.014977,0.022497,0.519265,0.009559,0.014446,0.016199,-1
[INFO ] 154	Cold:0.004931,0.003729,0.014838,0.021984,0.517605,0.009530,0.014049,0.015098,-1
[INFO ] 159	Whole:0.005439,0.004042,0.014945,0.021822,0.518880,0.009345,0.014139,0.016046,-1
[INFO ] 159	Cold:0.005012,0.003688,0.014898,0.021409,0.517304,0.009268,0.013742,0.014892,-1
[INFO ] 164	Whole:0.005620,0.004210,0.015549,0.022815,0.519449,0.009444,0.014440,0.015941,-1
[INFO ] 164	Cold:0.005213,0.003844,0.015731,0.022714,0.517957,0.009229,0.013979,0.014540,-1
[INFO ] 169	Whole:0.005599,0.004169,0.015578,0.022828,0.519450,0.009463,0.014458,0.016054,-1
[INFO ] 169	Cold:0.005123,0.003854,0.015352,0.022856,0.518083,0.009358,0.014127,0.014824,-1
[INFO ] 174	Whole:0.005486,0.004206,0.014991,0.022851,0.519533,0.009449,0.014475,0.016209,-1
[INFO ] 174	Cold:0.005012,0.003844,0.014657,0.022636,0.517957,0.009434,0.014142,0.015048,-1
[INFO ] 179	Whole:0.005425,0.004149,0.014898,0.022657,0.519349,0.009484,0.014439,0.016231,-1
[INFO ] 179	Cold:0.004972,0.003759,0.014718,0.022269,0.517756,0.009365,0.013998,0.015001,-1
[INFO ] 184	Whole:0.005352,0.004149,0.014584,0.022631,0.519315,0.009121,0.014111,0.015643,-1
[INFO ] 184	Cold:0.004911,0.003784,0.014714,0.022360,0.517706,0.009101,0.013772,0.014514,-1
[INFO ] 189	Whole:0.005499,0.004096,0.014978,0.022144,0.519131,0.009253,0.014182,0.016224,-1
[INFO ] 189	Cold:0.004962,0.003739,0.014769,0.022019,0.517681,0.009234,0.013844,0.014831,-1
[INFO ] 194	Whole:0.005472,0.004220,0.014957,0.022821,0.519550,0.009523,0.014548,0.016420,-1
[INFO ] 194	Cold:0.004992,0.003885,0.014936,0.022894,0.518184,0.009480,0.014248,0.015113,-1
[INFO ] 199	Whole:0.005579,0.004243,0.015342,0.022908,0.519717,0.009492,0.014559,0.016404,-1
[INFO ] 199	Cold:0.005183,0.003824,0.015370,0.022440,0.517932,0.009350,0.014053,0.014951,-1
[INFO ] 204	Whole:0.005727,0.004257,0.015678,0.023024,0.519834,0.009811,0.014835,0.016702,-1
[INFO ] 204	Cold:0.005304,0.003935,0.015731,0.022900,0.518435,0.009758,0.014515,0.015479,-1
[INFO ] 209	Whole:0.005646,0.004340,0.015455,0.023596,0.520186,0.009801,0.014999,0.016917,-1
[INFO ] 209	Cold:0.005183,0.004026,0.015274,0.023444,0.518787,0.009664,0.014595,0.015475,-1
