[INFO ] Training: ...earch/ssh/epinion/train0.5_folder_1, Testing:: ...search/ssh/epinion/test0.5_folder_1.
[DEBUG] User amount: 34688, item amount: 93469
[DEBUG] Rate amount: 332412, scales: {1.0}
[DEBUG] User amount: 34688, item amount: 93469
[DEBUG] Rate amount: 268867, scales: {1.0}
[INFO ] 319     Whole:0.043479,0.036160,0.025489,0.041953,0.619000,0.023927,0.039225,0.104647,-1
[INFO ] 319     Cold:0.016162,0.012920,0.025351,0.041533,0.556330,0.016227,0.029518,0.045509,-1
[INFO ] 324     Whole:0.043514,0.036426,0.025547,0.041960,0.619420,0.024091,0.039433,0.105551,-1
[INFO ] 324     Cold:0.016065,0.012976,0.025390,0.041183,0.555946,0.016220,0.029423,0.045158,-1
[INFO ] 329     Whole:0.043507,0.036465,0.025794,0.042339,0.619701,0.024234,0.039615,0.105865,-1
[INFO ] 329     Cold:0.016316,0.013115,0.025875,0.042041,0.557096,0.016513,0.029969,0.046119,-1


[INFO ] 334     Whole:0.043570,0.036300,0.025867,0.042002,0.618982,0.024280,0.039555,0.105800,-1
[INFO ] 334     Cold:0.016553,0.013032,0.025971,0.041616,0.556330,0.016690,0.029969,0.046016,-1
[INFO ] 339     Whole:0.043829,0.036286,0.026306,0.042250,0.619140,0.024401,0.039733,0.106220,-1
[INFO ] 339     Cold:0.016678,0.013067,0.026638,0.042108,0.556783,0.016843,0.030213,0.046332,-1
[INFO ] 344     Whole:0.043633,0.036328,0.026106,0.041966,0.619140,0.024384,0.039635,0.105751,-1
[INFO ] 344     Cold:0.016553,0.013060,0.026426,0.041559,0.556539,0.016772,0.030074,0.046266,-1
[INFO ] 349     Whole:0.043380,0.036303,0.026032,0.041905,0.618982,0.024377,0.039634,0.105734,-1
[INFO ] 349     Cold:0.016567,0.013164,0.026430,0.041713,0.556853,0.016833,0.030172,0.046327,-1
[INFO ] 354     Whole:0.043689,0.036300,0.026381,0.042456,0.619332,0.024523,0.039914,0.106201,-1
[INFO ] 354     Cold:0.016678,0.013255,0.026767,0.042632,0.557236,0.017076,0.030585,0.046838,-1
[INFO ] 359     Whole:0.043647,0.036265,0.026397,0.042169,0.619052,0.024363,0.039683,0.105601,-1
[INFO ] 359     Cold:0.016623,0.013227,0.026808,0.042074,0.557027,0.016809,0.030214,0.046043,-1
[INFO ] 364     Whole:0.043521,0.036149,0.026416,0.041799,0.618386,0.024254,0.039449,0.105310,-1
[INFO ] 364     Cold:0.016609,0.013073,0.026849,0.041660,0.556539,0.016734,0.030053,0.046126,-1


[INFO ] Training: ...earch/ssh/epinion/train0.5_folder_1, Testing:: ...search/ssh/epinion/test0.5_folder_1.
[DEBUG] User amount: 34688, item amount: 93469
[DEBUG] Rate amount: 332412, scales: {1.0}
[DEBUG] User amount: 34688, item amount: 93469
[DEBUG] Rate amount: 268867, scales: {1.0}
[INFO ] RankMBPR: 30,5.0E-4,0.5,0.5,800,10,3200,100,1.0
[INFO ] 204     Whole:0.040212,0.033671,0.022746,0.037314,0.613795,0.021462,0.035664,0.100129,-1
[INFO ] 204     Cold:0.014377,0.011540,0.022231,0.035446,0.550961,0.013667,0.025360,0.039613,-1
[INFO ] 209     Whole:0.040303,0.033853,0.022900,0.037635,0.613848,0.021537,0.035788,0.100337,-1
[INFO ] 209     Cold:0.014252,0.011672,0.022371,0.036078,0.551310,0.013772,0.025666,0.040214,-1
[INFO ] 214     Whole:0.040822,0.034312,0.023438,0.038523,0.615407,0.022025,0.036520,0.101355,-1
[INFO ] 214     Cold:0.014851,0.012069,0.023050,0.037468,0.552983,0.014510,0.026795,0.041802,-1
[INFO ] 219     Whole:0.040983,0.034291,0.023379,0.038589,0.615022,0.022165,0.036625,0.101477,-1
[INFO ] 219     Cold:0.014796,0.012007,0.022784,0.037427,0.552774,0.014666,0.026802,0.041559,-1
[INFO ] 224     Whole:0.041270,0.034719,0.023821,0.039361,0.616336,0.022277,0.037095,0.102021,-1
[INFO ] 224     Cold:0.015019,0.012293,0.023237,0.038288,0.553715,0.014726,0.027210,0.042009,-1
[INFO ] 229     Whole:0.041530,0.034838,0.023843,0.039480,0.616091,0.022563,0.037292,0.102405,-1
[INFO ] 229     Cold:0.015144,0.012348,0.023422,0.038348,0.553750,0.014814,0.027247,0.041667,-1
[INFO ] 234     Whole:0.041866,0.035199,0.024477,0.040317,0.617580,0.023138,0.038180,0.104297,-1
[INFO ] 234     Cold:0.015507,0.012495,0.024237,0.039227,0.554587,0.015690,0.028377,0.044176,-1
[INFO ] 239     Whole:0.042231,0.035346,0.024573,0.040490,0.618018,0.023145,0.038225,0.104154,-1
[INFO ] 239     Cold:0.015395,0.012571,0.024004,0.039396,0.554656,0.015414,0.028163,0.043475,-1
[INFO ] 244     Whole:0.042336,0.035508,0.024557,0.040909,0.618089,0.023325,0.038494,0.104450,-1
[INFO ] 244     Cold:0.015702,0.012655,0.024229,0.039994,0.555075,0.015704,0.028551,0.043941,-1
[INFO ] 249     Whole:0.042616,0.035669,0.024899,0.041110,0.618737,0.023453,0.038665,0.104959,-1
[INFO ] 249     Cold:0.015828,0.012816,0.024652,0.040588,0.555597,0.015858,0.028877,0.044413,-1
[INFO ] 254     Whole:0.042567,0.035641,0.024917,0.041227,0.618053,0.023479,0.038661,0.104397,-1
[INFO ] 254     Cold:0.015995,0.012878,0.024660,0.041044,0.555354,0.015895,0.028986,0.044143,-1
[INFO ] 259     Whole:0.042511,0.035802,0.025106,0.041360,0.618772,0.023808,0.039051,0.105048,-1
[INFO ] 259     Cold:0.016148,0.012941,0.025084,0.040775,0.555493,0.016383,0.029388,0.044939,-1
[INFO ] 264     Whole:0.042546,0.035809,0.025050,0.041425,0.618702,0.023828,0.039042,0.104769,-1
[INFO ] 264     Cold:0.015869,0.012843,0.024809,0.040882,0.555319,0.016360,0.029372,0.045063,-1
[INFO ] 269     Whole:0.042490,0.035795,0.025086,0.041721,0.618614,0.023809,0.039040,0.104114,-1
[INFO ] 269     Cold:0.015800,0.012906,0.024835,0.041494,0.555528,0.016439,0.029477,0.044599,-1
[INFO ] 274     Whole:0.042574,0.035813,0.024883,0.041504,0.618334,0.023734,0.038946,0.103837,-1
[INFO ] 274     Cold:0.015730,0.012983,0.024301,0.041074,0.555458,0.016384,0.029418,0.044911,-1
[INFO ] 279     Whole:0.042595,0.035918,0.025049,0.041958,0.618527,0.023803,0.039162,0.104300,-1
[INFO ] 279     Cold:0.015618,0.013178,0.024681,0.041935,0.556539,0.016302,0.029605,0.044880,-1
[INFO ] 284     Whole:0.042595,0.035641,0.025099,0.041555,0.617984,0.023563,0.038836,0.103512,-1
[INFO ] 284     Cold:0.015688,0.012997,0.024457,0.041085,0.555528,0.016122,0.029178,0.044282,-1
[INFO ] 289     Whole:0.042217,0.035665,0.025143,0.041323,0.617686,0.023649,0.038837,0.103806,-1
[INFO ] 289     Cold:0.015869,0.012934,0.024967,0.040988,0.555354,0.016282,0.029350,0.044901,-1
[INFO ] 294     Whole:0.042203,0.035627,0.024930,0.041570,0.617668,0.023722,0.038945,0.103866,-1
[INFO ] 294     Cold:0.015814,0.012997,0.024645,0.041331,0.555493,0.016434,0.029520,0.044892,-1
[INFO ] 299     Whole:0.042203,0.035546,0.025054,0.041285,0.617388,0.023495,0.038691,0.103168,-1
[INFO ] 299     Cold:0.015981,0.013046,0.024882,0.040966,0.555388,0.016222,0.029300,0.044691,-1
[INFO ] 304     Whole:0.041782,0.035259,0.024917,0.041245,0.616284,0.023350,0.038413,0.101981,-1
[INFO ] 304     Cold:0.015814,0.012955,0.024855,0.041224,0.555179,0.016188,0.029235,0.044216,-1
[INFO ] 309     Whole:0.041852,0.035210,0.024896,0.041254,0.616477,0.023391,0.038450,0.101860,-1
[INFO ] 309     Cold:0.015869,0.012969,0.024797,0.041390,0.555598,0.016371,0.029490,0.044990,-1
[INFO ] 314     Whole:0.041663,0.035087,0.024828,0.041041,0.615846,0.023426,0.038332,0.101602,-1
[INFO ] 314     Cold:0.016009,0.012969,0.025031,0.041274,0.555353,0.016369,0.029399,0.044551,-1
[INFO ] 319     Whole:0.041516,0.035017,0.024983,0.040916,0.615514,0.023335,0.038216,0.101410,-1
[INFO ] 319     Cold:0.016065,0.012913,0.025375,0.041039,0.554900,0.016269,0.029235,0.044200,-1
[INFO ] 324     Whole:0.041789,0.035073,0.024917,0.040923,0.615391,0.023299,0.038185,0.101286,-1
[INFO ] 324     Cold:0.015981,0.012857,0.025029,0.040825,0.554691,0.016140,0.029078,0.044154,-1
[INFO ] 329     Whole:0.041523,0.035003,0.025013,0.041179,0.615198,0.023335,0.038297,0.101474,-1
[INFO ] 329     Cold:0.016093,0.012997,0.025356,0.041543,0.555388,0.016301,0.029411,0.044536,-1
[INFO ] 334     Whole:0.041614,0.034975,0.025080,0.040934,0.615233,0.023332,0.038236,0.101460,-1
[INFO ] 334     Cold:0.016148,0.013025,0.025459,0.041138,0.555005,0.016331,0.029363,0.044505,-1
[INFO ] 339     Whole:0.041326,0.034779,0.024662,0.040616,0.614655,0.023131,0.037932,0.100645,-1
[INFO ] 339     Cold:0.015842,0.012746,0.024796,0.040590,0.554203,0.016115,0.028977,0.044158,-1
[INFO ] 344     Whole:0.041488,0.034880,0.024937,0.040889,0.614673,0.023294,0.038113,0.101036,-1
[INFO ] 344     Cold:0.015939,0.012857,0.025195,0.041209,0.554761,0.016361,0.029358,0.044701,-1
[INFO ] 349     Whole:0.041432,0.034754,0.025159,0.040636,0.614480,0.023246,0.038017,0.100802,-1
[INFO ] 349     Cold:0.016037,0.012920,0.025612,0.041040,0.555040,0.016388,0.029391,0.044711,-1
[INFO ] 354     Whole:0.040983,0.034572,0.024662,0.040326,0.613814,0.023104,0.037779,0.100058,-1
[INFO ] 354     Cold:0.015897,0.012802,0.024964,0.040502,0.554343,0.016260,0.029108,0.044421,-1
[INFO ] 359     Whole:0.041347,0.034712,0.024990,0.040669,0.614638,0.023206,0.038004,0.100708,-1
[INFO ] 359     Cold:0.016120,0.012906,0.025507,0.040989,0.554935,0.016333,0.029343,0.044739,-1
[INFO ] 364     Whole:0.041025,0.034709,0.024642,0.040702,0.614165,0.023238,0.037969,0.100762,-1
[INFO ] 364     Cold:0.015911,0.012836,0.025107,0.041086,0.554482,0.016305,0.029239,0.044302,-1
[INFO ] 369     Whole:0.040892,0.034540,0.024537,0.040612,0.613814,0.023083,0.037811,0.100062,-1
[INFO ] 369     Cold:0.015883,0.012857,0.025044,0.041114,0.554691,0.016319,0.029275,0.044468,-1
[INFO ] 374     Whole:0.040850,0.034484,0.024477,0.040597,0.613762,0.023095,0.037803,0.100201,-1
[INFO ] 374     Cold:0.015925,0.012802,0.025062,0.041102,0.554482,0.016237,0.029175,0.044167,-1
[INFO ] 379     Whole:0.040850,0.034551,0.024793,0.040492,0.613394,0.023219,0.037853,0.100232,-1
[INFO ] 379     Cold:0.015828,0.012732,0.025353,0.040949,0.554203,0.016497,0.029354,0.044709,-1
