2017-01-04 23:51:48,757 [INFO] Training: ...king/data/epinion/train0.2_folder_1, Testing:: ...nking/data/epinion/test0.2_folder_1.
2017-01-04 23:51:50,009 [DEBUG] User amount: 38451, item amount: 123271
2017-01-04 23:51:50,009 [DEBUG] Rate amount: 531860, scales: {1.0}
2017-01-04 23:51:50,611 [DEBUG] User amount: 38451, item amount: 123271
2017-01-04 23:51:50,611 [DEBUG] Rate amount: 113693, scales: {1.0}
2017-01-04 23:51:51,019 [INFO] RankMBPR: 30,5.0E-4,0.35,0.35,500,10,1600,100,1.0
2017-01-05 03:42:56,705 [INFO] 254	Cold:0.010467,0.008405,0.033040,0.054398,0.539495,0.020328,0.031194,0.030453,-1
2017-01-05 03:50:18,567 [INFO] 259	Whole:0.027360,0.022509,0.033642,0.053655,0.587226,0.023758,0.040750,0.074071,-1
2017-01-05 03:51:57,967 [INFO] 259	Cold:0.010664,0.008461,0.034224,0.054571,0.539705,0.020621,0.031536,0.031057,-1
2017-01-05 03:59:16,448 [INFO] 264	Whole:0.027458,0.022472,0.033785,0.053965,0.587677,0.023669,0.040777,0.074267,-1
2017-01-05 04:00:56,121 [INFO] 264	Cold:0.010664,0.008447,0.034096,0.055090,0.539705,0.020563,0.031585,0.030956,-1
2017-01-05 04:08:17,670 [INFO] 269	Whole:0.027614,0.022509,0.033794,0.053900,0.587411,0.023880,0.040926,0.074361,-1
2017-01-05 04:09:56,321 [INFO] 269	Cold:0.010720,0.008531,0.034149,0.055158,0.540126,0.021026,0.031990,0.031454,-1
2017-01-05 04:17:37,724 [INFO] 274	Whole:0.027631,0.022624,0.033794,0.054134,0.587923,0.023767,0.040879,0.074184,-1
2017-01-05 04:19:21,894 [INFO] 274	Cold:0.010776,0.008517,0.034388,0.055829,0.539846,0.020975,0.032054,0.031414,-1
2017-01-05 04:26:42,729 [INFO] 279	Whole:0.027655,0.022488,0.033862,0.053786,0.587636,0.023746,0.040758,0.073890,-1
2017-01-05 04:28:21,124 [INFO] 279	Cold:0.010804,0.008517,0.034734,0.054786,0.539705,0.021000,0.031885,0.031392,-1
2017-01-05 04:35:40,267 [INFO] 284	Whole:0.027540,0.022480,0.033628,0.054153,0.587636,0.023805,0.040865,0.073766,-1
2017-01-05 04:37:25,463 [INFO] 284	Cold:0.010692,0.008573,0.033792,0.055700,0.540056,0.021329,0.032330,0.031814,-1
2017-01-05 04:44:47,883 [INFO] 289	Whole:0.027729,0.022570,0.033860,0.054338,0.587657,0.023928,0.041060,0.074284,-1
2017-01-05 04:46:27,669 [INFO] 289	Cold:0.010860,0.008713,0.034530,0.056505,0.540617,0.021150,0.032410,0.031648,-1
2017-01-05 04:53:59,626 [INFO] 294	Whole:0.027442,0.022513,0.033255,0.054178,0.587595,0.023947,0.040988,0.073946,-1
2017-01-05 04:55:44,915 [INFO] 294	Cold:0.010664,0.008643,0.033426,0.056184,0.540477,0.021077,0.032249,0.031535,-1
2017-01-05 05:03:35,294 [INFO] 299	Whole:0.027565,0.022431,0.033828,0.054283,0.587493,0.023873,0.040870,0.073484,-1
2017-01-05 05:05:24,687 [INFO] 299	Cold:0.010832,0.008657,0.034635,0.056435,0.540407,0.021285,0.032481,0.031784,-1
2017-01-05 05:13:06,652 [INFO] 304	Whole:0.027491,0.022427,0.033425,0.054003,0.587226,0.023916,0.040826,0.073707,-1
2017-01-05 05:14:54,335 [INFO] 304	Cold:0.010636,0.008587,0.033663,0.055721,0.539846,0.021217,0.032193,0.031437,-1
2017-01-05 05:22:42,985 [INFO] 309	Whole:0.027631,0.022497,0.034004,0.054183,0.587329,0.024019,0.040998,0.074171,-1
2017-01-05 05:24:28,498 [INFO] 309	Cold:0.010888,0.008573,0.034544,0.056301,0.539986,0.021598,0.032600,0.031820,-1
2017-01-05 05:32:07,082 [INFO] 314	Whole:0.027360,0.022521,0.033361,0.054281,0.587308,0.023881,0.040919,0.073856,-1
2017-01-05 05:33:51,856 [INFO] 314	Cold:0.010551,0.008587,0.033372,0.055857,0.539916,0.021139,0.032214,0.031691,-1
2017-01-05 05:41:34,123 [INFO] 319	Whole:0.027426,0.022316,0.033448,0.053911,0.586960,0.024024,0.040897,0.074038,-1
2017-01-05 05:43:17,856 [INFO] 319	Cold:0.010776,0.008601,0.034226,0.055885,0.539986,0.021526,0.032511,0.031967,-1
2017-01-05 05:51:06,331 [INFO] 324	Whole:0.027614,0.022390,0.033580,0.053830,0.586775,0.023842,0.040693,0.073495,-1
2017-01-05 05:52:49,852 [INFO] 324	Cold:0.010776,0.008601,0.034116,0.056161,0.539916,0.021370,0.032396,0.031638,-1
2017-01-05 06:00:40,942 [INFO] 329	Whole:0.027204,0.022447,0.033033,0.053978,0.587083,0.023846,0.040773,0.073734,-1
2017-01-05 06:02:24,925 [INFO] 329	Cold:0.010383,0.008601,0.033328,0.056636,0.540196,0.021307,0.032424,0.031601,-1
2017-01-05 06:10:10,628 [INFO] 334	Whole:0.027540,0.022521,0.033096,0.053979,0.586980,0.023939,0.040854,0.074060,-1
2017-01-05 06:11:54,505 [INFO] 334	Cold:0.010692,0.008643,0.033512,0.056577,0.540196,0.021196,0.032361,0.031453,-1
2017-01-05 06:19:34,751 [INFO] 339	Whole:0.027204,0.022419,0.032911,0.054042,0.586591,0.024072,0.040922,0.074013,-1
2017-01-05 06:21:19,101 [INFO] 339	Cold:0.010411,0.008699,0.033017,0.057120,0.540477,0.021803,0.032932,0.032080,-1
2017-01-05 06:29:01,943 [INFO] 344	Whole:0.027155,0.022406,0.032768,0.054046,0.586775,0.024032,0.040895,0.074114,-1
2017-01-05 06:30:46,297 [INFO] 344	Cold:0.010411,0.008685,0.032953,0.057259,0.540477,0.021213,0.032501,0.031497,-1
2017-01-05 06:38:25,259 [INFO] 349	Whole:0.027278,0.022410,0.033146,0.053767,0.586550,0.023956,0.040711,0.073527,-1
2017-01-05 06:40:08,951 [INFO] 349	Cold:0.010636,0.008573,0.034275,0.055973,0.539705,0.021545,0.032428,0.031481,-1
2017-01-05 06:47:49,927 [INFO] 354	Whole:0.027319,0.022349,0.033108,0.053773,0.586529,0.023920,0.040682,0.073518,-1
2017-01-05 06:49:34,256 [INFO] 354	Cold:0.010439,0.008685,0.033363,0.057107,0.540266,0.021605,0.032739,0.031687,-1
2017-01-05 06:57:30,783 [INFO] 359	Whole:0.027262,0.022300,0.033302,0.053772,0.586509,0.023898,0.040681,0.073821,-1
2017-01-05 06:59:14,866 [INFO] 359	Cold:0.010636,0.008601,0.033784,0.056441,0.540056,0.021363,0.032365,0.031268,-1
2017-01-05 07:07:04,976 [INFO] 364	Whole:0.027704,0.022419,0.033682,0.053994,0.586857,0.024221,0.041033,0.074431,-1
2017-01-05 07:08:49,147 [INFO] 364	Cold:0.010776,0.008727,0.034361,0.057481,0.540687,0.021767,0.032963,0.032031,-1
2017-01-05 07:16:59,946 [INFO] 369	Whole:0.027647,0.022439,0.034111,0.053891,0.586714,0.024034,0.040852,0.074060,-1
2017-01-05 07:18:52,910 [INFO] 369	Cold:0.010776,0.008685,0.035105,0.056967,0.540407,0.021687,0.032781,0.031754,-1
2017-01-05 07:27:03,397 [INFO] 374	Whole:0.027713,0.022361,0.034230,0.053938,0.586673,0.024185,0.040957,0.074099,-1
2017-01-05 07:28:52,375 [INFO] 374	Cold:0.010692,0.008685,0.034824,0.056869,0.540477,0.021955,0.032984,0.032111,-1






[INFO ] Training: ...earch/ssh/epinion/train0.2_folder_1, Testing:: ...search/ssh/epinion/test0.2_folder_1.
[DEBUG] User amount: 38451, item amount: 123271
[DEBUG] Rate amount: 531860, scales: {1.0}
[DEBUG] User amount: 38451, item amount: 123271
[DEBUG] Rate amount: 113693, scales: {1.0}
[INFO ] RankMBPR: 30,5.0E-4,0.35,0.35,600,10,1600,100,1.0
[INFO ] 204	Whole:0.025810,0.020996,0.030641,0.049032,0.582265,0.021186,0.037160,0.068715,-1
[INFO ] 204	Cold:0.009176,0.007142,0.029463,0.046785,0.534233,0.016857,0.026324,0.025269,-1
[INFO ] 209	Whole:0.025834,0.021139,0.030771,0.049698,0.583167,0.021426,0.037569,0.069510,-1
[INFO ] 209	Cold:0.009120,0.007352,0.029412,0.048444,0.535286,0.017501,0.027270,0.026465,-1
[INFO ] 214	Whole:0.025990,0.021143,0.031091,0.050089,0.583064,0.021586,0.037776,0.069540,-1
[INFO ] 214	Cold:0.009625,0.007521,0.030672,0.049792,0.535987,0.017697,0.027803,0.026819,-1
[INFO ] 219	Whole:0.026277,0.021389,0.031355,0.050694,0.583761,0.021923,0.038255,0.070384,-1
[INFO ] 219	Cold:0.009569,0.007689,0.030550,0.050802,0.536829,0.018479,0.028734,0.028072,-1
[INFO ] 224	Whole:0.026655,0.021619,0.031136,0.050991,0.584417,0.022150,0.038570,0.070736,-1
[INFO ] 224	Cold:0.009345,0.007675,0.029709,0.050304,0.536619,0.018655,0.028709,0.027969,-1
[INFO ] 229	Whole:0.026810,0.021680,0.031829,0.051228,0.584335,0.022342,0.038865,0.071639,-1
[INFO ] 229	Cold:0.009625,0.007843,0.030955,0.051723,0.537110,0.018997,0.029380,0.028686,-1
[INFO ] 234	Whole:0.026786,0.021877,0.031648,0.051602,0.585012,0.022324,0.038938,0.071384,-1
[INFO ] 234	Cold:0.009513,0.007942,0.030609,0.052154,0.537531,0.019010,0.029499,0.028640,-1
[INFO ] 239	Whole:0.026761,0.021927,0.031916,0.051846,0.585340,0.022493,0.039147,0.071718,-1
[INFO ] 239	Cold:0.009962,0.007984,0.032059,0.052638,0.537881,0.019307,0.029832,0.028869,-1
[INFO ] 244	Whole:0.027114,0.022058,0.032083,0.051927,0.585811,0.022574,0.039289,0.072054,-1
