[INFO ] Training: ...zon/clothes_shoes/train0.2_folder_1, Testing:: ...azon/clothes_shoes/test0.2_folder_1.
[DEBUG] User amount: 39380, item amount: 23032
[DEBUG] Rate amount: 222942, scales: {1.0}
[DEBUG] User amount: 39380, item amount: 23032
[DEBUG] Rate amount: 55695, scales: {1.0}
[INFO ] AdaBPR: 0.0,30,0.005,0.05,0.05,1000,6909
[INFO ] 919     Whole:0.008627,0.006574,0.024183,0.036743,0.530329,0.015093,0.022956,0.024888,-1
[INFO ] 919     Cold:0.007981,0.006089,0.023582,0.036160,0.528369,0.014805,0.022319,0.023512,-1
[INFO ] 924     Whole:0.008607,0.006664,0.024279,0.037178,0.530647,0.015243,0.023206,0.025191,-1
[INFO ] 924     Cold:0.008021,0.006184,0.023890,0.036600,0.528721,0.015047,0.022650,0.023918,-1
[INFO ] 929     Whole:0.008480,0.006664,0.023796,0.037104,0.530831,0.015048,0.023034,0.024901,-1
[INFO ] 929     Cold:0.007950,0.006194,0.023524,0.036533,0.528897,0.014830,0.022468,0.023633,-1
[INFO ] 934     Whole:0.008493,0.006624,0.023783,0.036864,0.530496,0.014926,0.022884,0.024834,-1
[INFO ] 934     Cold:0.007880,0.006124,0.023351,0.036088,0.528369,0.014555,0.022135,0.023296,-1
[INFO ] 939     Whole:0.008506,0.006674,0.023871,0.036923,0.530781,0.015185,0.023134,0.025193,-1
[INFO ] 939     Cold:0.007870,0.006179,0.023311,0.036281,0.528797,0.014933,0.022524,0.023933,-1
[INFO ] 944     Whole:0.008627,0.006591,0.024292,0.036739,0.530363,0.015143,0.023007,0.024991,-1
[INFO ] 944     Cold:0.008021,0.006064,0.023715,0.035776,0.528193,0.014869,0.022299,0.023673,-1
[INFO ] 949     Whole:0.008426,0.006611,0.023721,0.036769,0.530446,0.015204,0.023071,0.025080,-1
[INFO ] 949     Cold:0.007900,0.006124,0.023636,0.036171,0.528420,0.014970,0.022495,0.023885,-1
[INFO ] 954     Whole:0.008526,0.006557,0.024108,0.036477,0.530312,0.015095,0.022926,0.025006,-1
[INFO ] 954     Cold:0.008011,0.006048,0.023933,0.035742,0.528193,0.014844,0.022291,0.023736,-1
[INFO ] 959     Whole:0.008493,0.006611,0.023878,0.036936,0.530547,0.015137,0.023063,0.025045,-1
[INFO ] 959     Cold:0.007961,0.006119,0.023637,0.036211,0.528545,0.014789,0.022364,0.023686,-1
[INFO ] 964     Whole:0.008634,0.006658,0.024277,0.037125,0.530865,0.015327,0.023304,0.025454,-1
[INFO ] 964     Cold:0.008011,0.006184,0.023706,0.036644,0.528872,0.015073,0.022712,0.024110,-1
[INFO ] 969     Whole:0.008620,0.006567,0.024157,0.036626,0.530329,0.015236,0.023058,0.025067,-1
[INFO ] 969     Cold:0.008091,0.006089,0.023933,0.035992,0.528319,0.014979,0.022449,0.023787,-1
[INFO ] 974     Whole:0.008526,0.006664,0.023942,0.037072,0.530714,0.015090,0.023055,0.024900,-1
[INFO ] 974     Cold:0.007900,0.006194,0.023291,0.036558,0.528847,0.014798,0.022443,0.023573,-1
[INFO ] 979     Whole:0.008540,0.006604,0.024076,0.036817,0.530530,0.015111,0.023015,0.025005,-1
[INFO ] 979     Cold:0.007950,0.006089,0.023701,0.036088,0.528294,0.014879,0.022385,0.023704,-1
[INFO ] 984     Whole:0.008480,0.006614,0.023764,0.036884,0.530563,0.015154,0.023049,0.024986,-1
[INFO ] 984     Cold:0.007920,0.006149,0.023444,0.036384,0.528596,0.014853,0.022411,0.023520,-1
[INFO ] 989     Whole:0.008540,0.006641,0.024033,0.036812,0.530647,0.015275,0.023162,0.025233,-1
[INFO ] 989     Cold:0.007971,0.006154,0.023723,0.036139,0.528621,0.014959,0.022499,0.023873,-1
[INFO ] 994     Whole:0.008580,0.006661,0.023986,0.037160,0.530647,0.015315,0.023267,0.025329,-1
[INFO ] 994     Cold:0.007991,0.006154,0.023694,0.036457,0.528571,0.015018,0.022597,0.023899,-1
[INFO ] 999     Whole:0.008540,0.006651,0.024109,0.037093,0.530814,0.015208,0.023154,0.025065,-1
[INFO ] 999     Cold:0.008031,0.006149,0.024052,0.036396,0.528746,0.014862,0.022463,0.023680,-1
[INFO ] 0.008607,0.006681,0.024463,0.037279,0.530948,0.015351,0.023335,0.025344,-1
