[INFO ] Training: ...research/ssh/yelp/train0.5_folder_1, Testing:: .../research/ssh/yelp/test0.5_folder_1.
[DEBUG] User amount: 16477, item amount: 13179
[DEBUG] Rate amount: 122555, scales: {1.0}
[DEBUG] User amount: 16477, item amount: 13179
[DEBUG] Rate amount: 117731, scales: {1.0}
[INFO ] DNS: 0.0,30,0.005,0.05,0.05,1800
[INFO ] 809     Whole:0.031747,0.027847,0.021973,0.037976,0.000000,0.019566,0.032225,0.077547,-1
[INFO ] 809     Cold:0.012623,0.010971,0.021033,0.035267,0.000000,0.013283,0.024859,0.037298,-1
[INFO ] 819     Whole:0.032021,0.027810,0.022304,0.037767,0.000000,0.019762,0.032282,0.077592,-1
[INFO ] 819     Cold:0.013045,0.010926,0.021532,0.035078,0.000000,0.013483,0.024960,0.037418,-1
[INFO ] 829     Whole:0.031946,0.027866,0.022605,0.037652,0.000000,0.019777,0.032229,0.077534,-1
[INFO ] 829     Cold:0.013045,0.010843,0.021777,0.035018,0.000000,0.013557,0.025010,0.037690,-1
[INFO ] 839     Whole:0.031934,0.027965,0.022339,0.037922,0.000000,0.019818,0.032300,0.077867,-1
[INFO ] 839     Cold:0.013008,0.011063,0.021700,0.035481,0.000000,0.013546,0.025136,0.037528,-1
[INFO ] 1739    Whole:0.032344,0.028314,0.022417,0.038417,0.000000,0.020012,0.032817,0.079048,-1
[INFO ] 1739    Cold:0.013063,0.011412,0.021290,0.036108,0.000000,0.013615,0.025508,0.038100,-1
[INFO ] 1749    Whole:0.031809,0.028519,0.022077,0.038816,0.000000,0.019908,0.032741,0.078556,-1
[INFO ] 1749    Cold:0.012953,0.011595,0.021075,0.036756,0.000000,0.013389,0.025475,0.037608,-1
[INFO ] 1759    Whole:0.031934,0.028494,0.022232,0.038883,0.000000,0.020194,0.033007,0.079378,-1
[INFO ] 1759    Cold:0.012898,0.011531,0.021198,0.036819,0.000000,0.013638,0.025683,0.038019,-1
[INFO ] 1769    Whole:0.032083,0.028482,0.022289,0.038546,0.000000,0.020168,0.032963,0.079650,-1
[INFO ] 1769    Cold:0.012971,0.011430,0.021127,0.036212,0.000000,0.013695,0.025605,0.038133,-1
[INFO ] 1779    Whole:0.032456,0.028357,0.022818,0.038305,0.000000,0.020076,0.032784,0.079456,-1
[INFO ] 1779    Cold:0.013210,0.011357,0.021849,0.036075,0.000000,0.013529,0.025403,0.037826,-1
[INFO ] 1789    Whole:0.032407,0.028413,0.022621,0.038610,0.000000,0.020229,0.032952,0.079238,-1
[INFO ] 1789    Cold:0.013265,0.011430,0.021536,0.036549,0.000000,0.013744,0.025665,0.038042,-1
[INFO ] 1799    Whole:0.032481,0.028631,0.022671,0.039101,0.000000,0.020322,0.033292,0.079966,-1
[INFO ] 1799    Cold:0.013228,0.011549,0.021647,0.036845,0.000000,0.013802,0.025847,0.038248,-1
