[INFO ] Training: ...earch/ssh/epinion/train0.5_folder_1, Testing:: ...search/ssh/epinion/test0.5_folder_1.
[DEBUG] User amount: 34688, item amount: 93469
[DEBUG] Rate amount: 332412, scales: {1.0}
[DEBUG] User amount: 34688, item amount: 93469
[DEBUG] Rate amount: 268867, scales: {1.0}
[INFO ] DNS: 0.0,30,0.005,0.05,0.05,1800
[INFO ] 1509    Whole:0.037197,0.031901,0.021541,0.036083,0.000000,0.020939,0.033706,0.090674,-1
[INFO ] 1509    Cold:0.013527,0.011191,0.021918,0.036285,0.000000,0.014394,0.025642,0.038103,-1
[INFO ] 1519    Whole:0.037905,0.031925,0.021860,0.035845,0.000000,0.021036,0.033660,0.090651,-1
[INFO ] 1519    Cold:0.013806,0.011107,0.022107,0.035837,0.000000,0.014345,0.025489,0.038006,-1
[INFO ] 1529    Whole:0.037401,0.031775,0.021642,0.035861,0.000000,0.020811,0.033510,0.090147,-1
[INFO ] 1529    Cold:0.013596,0.011149,0.021826,0.035893,0.000000,0.014225,0.025391,0.037684,-1
[INFO ] 1539    Whole:0.037344,0.031901,0.021516,0.035823,0.000000,0.021089,0.033705,0.090932,-1
[INFO ] 1539    Cold:0.013569,0.011065,0.021686,0.035859,0.000000,0.014440,0.025566,0.038228,-1
[INFO ] 1549    Whole:0.037358,0.031859,0.021567,0.036030,0.000000,0.020822,0.033585,0.090254,-1
[INFO ] 1549    Cold:0.013457,0.011135,0.021648,0.036098,0.000000,0.014111,0.025314,0.037379,-1
[INFO ] 1559    Whole:0.037821,0.032034,0.021911,0.036016,0.000000,0.021000,0.033757,0.090661,-1
[INFO ] 1559    Cold:0.013820,0.011240,0.022270,0.036053,0.000000,0.014349,0.025605,0.038082,-1
[INFO ] 1569    Whole:0.037478,0.031904,0.021755,0.036272,0.000000,0.021001,0.033772,0.090446,-1
[INFO ] 1569    Cold:0.013610,0.011275,0.021926,0.036598,0.000000,0.014496,0.025822,0.038199,-1
[INFO ] 1579    Whole:0.037548,0.031848,0.021705,0.035814,0.000000,0.020995,0.033643,0.090527,-1
[INFO ] 1579    Cold:0.013596,0.011156,0.021985,0.035906,0.000000,0.014439,0.025621,0.038188,-1
[INFO ] 1589    Whole:0.037513,0.031932,0.021599,0.036282,0.000000,0.020920,0.033707,0.089991,-1
[INFO ] 1589    Cold:0.013624,0.011268,0.021853,0.036614,0.000000,0.014454,0.025790,0.038197,-1
[INFO ] 1599    Whole:0.037814,0.031985,0.021861,0.036306,0.000000,0.021026,0.033766,0.089978,-1
[INFO ] 1599    Cold:0.013750,0.011282,0.022218,0.036560,0.000000,0.014477,0.025763,0.037973,-1
[INFO ] 1609    Whole:0.037513,0.032027,0.021831,0.036276,0.000000,0.021001,0.033771,0.090471,-1
[INFO ] 1609    Cold:0.013569,0.011323,0.022162,0.036722,0.000000,0.014375,0.025749,0.038056,-1
[INFO ] 1619    Whole:0.037870,0.031845,0.021830,0.036216,0.000000,0.020966,0.033764,0.090839,-1
[INFO ] 1619    Cold:0.013820,0.011233,0.022015,0.036461,0.000000,0.014367,0.025692,0.038173,-1
[INFO ] 1629    Whole:0.037597,0.032038,0.021926,0.036185,0.000000,0.021127,0.033873,0.090951,-1
[INFO ] 1629    Cold:0.013847,0.011302,0.022357,0.036344,0.000000,0.014589,0.025856,0.038338,-1
[INFO ] 1639    Whole:0.037667,0.032087,0.021669,0.036207,0.000000,0.021085,0.033842,0.091131,-1
[INFO ] 1639    Cold:0.013666,0.011240,0.021791,0.036126,0.000000,0.014338,0.025576,0.037923,-1
